,links,usuario,fecha,retweet,texto,comentarios,retweets,likes,quotes,hora,cuenta,autor
230,https://twitter.com/Kicillofok/status/1821515756535726436#m,Axel Kicillof,2024-08-08,False,"el gobierno nacional publico un decreto que disuelve el ecovina, el ente que controlaba la via navegable troncal (vnt) con participacion de todas las provincias riberenas que por primera vez tuvieron voz y capacidad de decision en la planificacion de la principal via de ingreso y egreso por donde se moviliza mas del 85% del comercio exterior argentino. la planificacion de la vnt es clave para la produccion y para trabajar en la disminucion de las asimetrias productivas y logisticas entre las distintas provincias. por primera vez, la provincia de buenos aires intervino en el debate federal de la via navegable troncal junto a las demas provincias riberenas: formosa, misiones, chaco, corrientes, santa fe y entre rios. la participacion de estas provincias en la vnt abrio una oportunidad unica para recuperar el rol del estado sobre la toma de decisiones con respecto al modelo de gestion y los mecanismos de control de esta via navegable estrategica para la provincia y el pais. desde que el estado se hizo cargo se pudo contar con informacion acerca de la cantidad de embarcaciones que circulaban por la via navegable, el cobro de tarifas y los costos de dragado, algo que no sucedio durante los 25 anos de administracion por parte de hidrovia s.a. bajo la gestion estatal, tambien se invirtio en nueva infraestructura y modernizacion tecnologica para la navegacion, incorporando, por ejemplo, red de hidrometros, nuevas boyas, dragados de mejora, sistema de monitoreo, entre otros. con esta decision el gobierno de milei decidio, repitiendo lo que hicieron en los anos 90, volver a privatizar nuestra via navegable troncal. la misma va en consonancia con la negacion a construir el canal magdalena, la falta de defensa de la soberania sobre nuestras islas malvinas y del atlantico sur. resulta estrategico sostener una gestion soberana de las vias navegables. nuestra defensa del canal magdalena tiene que ver con esto. desde la provincia de buenos aires estamos en contra de la mirada centralista, unitaria y privatizadora del gobierno nacional. defendemos el federalismo y el rol del estado en las decisiones estrategicas que afectan la soberania nacional. @costaaugusto9 @carli_bianco @produccion_pba",845,2018,4476,144, 11:56 AM UTC,Kicillofok,Axel Kicillof
231,https://twitter.com/Kicillofok/status/1821273713867727021#m,Axel Kicillof,2024-08-07,False,"#lezama tambien tiene un nuevo centro de salud para fortalecer la atencion cercana, de calidad e integrada a la comunidad. inauguramos el caps ""dra. cecilia grierson"", una obra muy necesaria porque le cambia la vida a los vecinos, garantiza el acceso a la salud y mejora las condiciones de los profesionales que van a contar con nuevos consultorios y equipamiento para realizar sus tareas. !ya pusimos en marcha 168 centros de atencion en toda la provincia!",140,469,1161,17, 7:54 PM UTC,Kicillofok,Axel Kicillof
232,https://twitter.com/Kicillofok/status/1821238838171418921#m,Axel Kicillof,2024-08-07,False,tambien anunciamos el llamado a licitacion para empezar con la primera etapa del hospital regional y recorrimos las obras que estamos llevamos adelante en el centro comunitario y en la cancha municipal de hockey. #obrasquetransforman,10,70,152,0, 5:35 PM UTC,Kicillofok,Axel Kicillof
233,https://twitter.com/Kicillofok/status/1821238831686812074#m,Axel Kicillof,2024-08-07,False,la inversion publica y la presencia del estado son esenciales porque el privado deja afuera a quienes no tienen recursos: ya inauguramos 167 caps y no nos vamos a detener en nuestra tarea de integrar y transformar el sistema de salud en toda la provincia.,8,92,229,1, 5:35 PM UTC,Kicillofok,Axel Kicillof
234,https://twitter.com/Kicillofok/status/1821238827782201625#m,Axel Kicillof,2024-08-07,False,"!el centro de atencion primaria de la salud ""la carmencita"" de #villagesell ya esta funcionando! un gran avance que concretamos junto al municipio para reforzar la atencion sanitaria y descomprimir la demanda en otros centros de mayor complejidad.",153,474,1152,18, 5:35 PM UTC,Kicillofok,Axel Kicillof
235,https://twitter.com/Kicillofok/status/1820953245017116941#m,Axel Kicillof,2024-08-06,False,"desde el campo nacional y popular tenemos la obligacion, no solo de resistir frente a politicas que van en contra de los intereses nacionales, sino tambien de comprender la realidad para poder transformarla. queremos el desarrollo de la argentina, la felicidad del pueblo y la grandeza de la nacion, por eso en esta situacion tan novedosa, dinamica y compleja, la formacion politica no es una cuestion trivial. la verdadera transformacion es junto al pueblo y tiene que ser producto de la comprension, la organizacion, la movilizacion y la lucha. muchas gracias a @julio_alak por invitarme a participar de la clase inaugural del curso de formacion politica de @capacitacionicp. un espacio importantisimo de construccion colectiva en tiempos donde la reflexion y la militancia se hacen imprescindibles.",652,877,2814,56, 10:40 PM UTC,Kicillofok,Axel Kicillof
236,https://twitter.com/Kicillofok/status/1820903229909299697#m,Axel Kicillof,2024-08-06,False,ya estamos en el teatro coliseo podesta junto a @julio_alak para dar inicio al curso de formacion politica. !seguilo en vivo! https://piped.video/live/0iindwxyn1g,556,315,796,32, 7:22 PM UTC,Kicillofok,Axel Kicillof
237,https://twitter.com/Kicillofok/status/1820865834895523973#m,Axel Kicillof,2024-08-06,False,"en los barrios de la provincia de buenos aires no es el mercado el que cumple los derechos, es un estado que invierte lo necesario para que haya mas seguridad, salud, educacion, trabajo y dignidad para los bonaerenses.",14,89,183,1, 4:53 PM UTC,Kicillofok,Axel Kicillof
238,https://twitter.com/Kicillofok/status/1820865832420815178#m,Axel Kicillof,2024-08-06,False,tambien hicimos entrega de una ambulancia de alta complejidad y un ecografo que van a fortalecer el sistema de salud en el distrito y garantizar una mejor atencion para las y los vecinos,6,79,173,0, 4:53 PM UTC,Kicillofok,Axel Kicillof
239,https://twitter.com/Kicillofok/status/1820865829866545199#m,Axel Kicillof,2024-08-06,False,"inauguramos la nueva base regional del grupo de prevencion motorizada y el nuevo destacamento para el grupo de apoyo departamental en guernica, en #presidenteperon. ademas, entregamos 15 motos y 2 camionetas para reforzar el patrullaje y la prevencion del delito en las calles de la localidad.",155,415,1067,11, 4:53 PM UTC,Kicillofok,Axel Kicillof
240,https://twitter.com/Kicillofok/status/1820527443566067810#m,Axel Kicillof,2024-08-05,False,"los ministros @carli_bianco, @donofriojorge y @albertosileoni encabezaron una nueva conferencia de prensa para que las y los bonaerenses conozcan el trabajo que estamos haciendo desde el gobierno de la provincia de buenos aires para seguir acompanandolos.",22,135,271,5, 6:29 PM UTC,Kicillofok,Axel Kicillof
241,https://twitter.com/Kicillofok/status/1820527440298729703#m,Axel Kicillof,2024-08-05,False,"lamentablemente, el gobierno nacional ya confirmo que la concrecion del canal magdalena no forma parte de sus prioridades. por eso, estamos reclamando que nos cedan la jurisdiccion para que la provincia de buenos aires pueda avanzar con el dragado y la puesta en valor de este canal clave para nuestro crecimiento y soberania.",17,194,348,5, 6:29 PM UTC,Kicillofok,Axel Kicillof
242,https://twitter.com/Kicillofok/status/1820527435147886676#m,Axel Kicillof,2024-08-05,False,"los numeros de la actividad turistica durante las vacaciones de invierno confirman que el turismo bonaerense tambien esta sufriendo de manera catastrofica las decisiones del gobierno nacional, con una fuerte caida en la cantidad de turistas, los niveles de ocupacion y las estadias, incluso en destinos historicos de la provincia. necesitamos politicas publicas a nivel nacional que acompanen nuestros esfuerzos y nos permitan fomentar esta actividad clave para la provincia de buenos aires y el resto del pais.",9,91,179,0, 6:28 PM UTC,Kicillofok,Axel Kicillof
243,https://twitter.com/Kicillofok/status/1820527429930352741#m,Axel Kicillof,2024-08-05,False,"ademas, vamos a extender el alcance del boleto especial educativo para incluir a las y los estudiantes de nivel primario y secundario de la modalidad de educacion de jovenes, adultos y adultos mayores. una medida que llevamos adelante a traves de @transportepba y @baeducacion para ampliar los derechos de mas de 182 mil estudiantes de 2700 escuelas, centros educativos y sedes del plan fines del amba. mas info aca https://www.gba.gob.ar/transporte/boleto",18,163,329,0, 6:28 PM UTC,Kicillofok,Axel Kicillof
244,https://twitter.com/Kicillofok/status/1820527424909856965#m,Axel Kicillof,2024-08-05,False,anunciamos la ampliacion del numero de escuelas y de estudiantes que tendran mas horas de clases en las escuelas primarias estatales de la provincia a partir de agosto. son 112 escuelas de 44 distritos bonaerenses que se suman al programa de implementacion de la jornada completa y la 5ta hora de clases.,348,900,2344,30, 6:28 PM UTC,Kicillofok,Axel Kicillof
245,https://twitter.com/Kicillofok/status/1819734114800406569#m,Axel Kicillof,2024-08-03,False,!mira todo lo que hicimos esta semana para seguir transformando la provincia! #resumensemanal #resumenbonaerense,389,790,1910,37, 1:56 PM UTC,Kicillofok,Axel Kicillof
246,https://twitter.com/Kicillofok/status/1819388626003735003#m,Axel Kicillof,2024-08-02,False,"la unica realidad es que milei decidio castigar a los bonaerenses porque no lo votaron. sus agresiones permanentes a la provincia de buenos aires no van a lograr que abandonemos nuestros esfuerzos por garantizar derechos y mejorar la produccion, el trabajo y la educacion. como ya dijimos, nuestro unico pacto es con el pueblo y no lo vamos a traicionar.",2122,1792,5270,158, 3:03 PM UTC,Kicillofok,Axel Kicillof
247,https://twitter.com/Kicillofok/status/1819118188535362018#m,Axel Kicillof,2024-08-01,False,las dos enormes inversiones que ypf va a llevar adelante en el puerto de bahia blanca confirman que la decision de radicar la planta de gnl en otra provincia no dependio de la adhesion o no al rigi nacional sino de motivos politicos. nuestra provincia tiene un gran potencial productivo y vamos a seguir trabajando con seriedad para que siga creciendo a pesar de los ataques del gobierno nacional.,1508,1272,3618,86, 9:09 PM UTC,Kicillofok,Axel Kicillof
248,https://twitter.com/Kicillofok/status/1819084141415068033#m,Axel Kicillof,2024-08-01,False,"tambien entregamos un ecografo para el hospital interzonal especializado neuropsiquiatrico dr. domingo cabred, nuevas computadoras para distintos efectores municipales y dos camiones de reciclado. insumos muy importantes para fortalecer el sistema de salud y la gestion de residuos en el municipio.",25,116,223,1, 6:53 PM UTC,Kicillofok,Axel Kicillof
249,https://twitter.com/Kicillofok/status/1819084137082319336#m,Axel Kicillof,2024-08-01,False,"la obra historica que estamos impulsando en la cuenca del rio lujan es la demostracion de que nuestra unica prioridad es transformar la realidad de las y los bonaerenses. junto al intendente @leoboto recorrimos los trabajos de mejoramiento del tramo medio del rio lujan que corresponden a la segunda etapa del plan integral en la cuenca y que cuentan con financiamiento del banco de desarrollo para america latina y el caribe. obras que van a reducir el riesgo de inundaciones en el distrito y que representan un impulso fundamental para el desarrollo turistico, economico y productivo de la region.",202,604,1530,13, 6:53 PM UTC,Kicillofok,Axel Kicillof
250,https://twitter.com/Kicillofok/status/1819053239926686189#m,Axel Kicillof,2024-08-01,False,"despues de 18 anos de espera !el jardin maternal ndeg1 de #lujan tiene un nuevo edificio! otra obra que finalizamos para seguir cumpliendo el derecho a una educacion publica de calidad desde la primera infancia. construir hoy un nuevo edificio educativo tiene un valor muy importante, porque es el fruto del gran esfuerzo que esta haciendo la provincia de buenos aires pese al dificil escenario al que nos somete el gobierno nacional. este jardin es el estado y lo van a cuidar las familias del barrio que tanto lo esperaron. !que disfruten de su nuevo jardin!",656,608,2047,61, 4:51 PM UTC,Kicillofok,Axel Kicillof
251,https://twitter.com/Kicillofok/status/1818977983421460620#m,Axel Kicillof,2024-08-01,False,"milei quiere convencernos de que la planta de gnl de ypf y petronas no se va a hacer en buenos aires por ""el capricho ideologico de kicillof, que no quiso adherir al rigi"". !mentira! los propios funcionarios que puso en la empresa sostienen en el comunicado oficial que ""rio negro muestra mejores aspectos economicos para el proyecto, aun si buenos aires igualara los beneficios fiscales"". el capricho ideologico es de milei que lo unico que busca es castigar a la provincia de buenos aires. pero no es contra mi ni es contra el gobierno provincial. !es contra todos los bonaerenses!",0,2035,4592,164, 11:52 AM UTC,Kicillofok,Axel Kicillof
252,https://twitter.com/Kicillofok/status/1818765067833557255#m,Axel Kicillof,2024-07-31,False,"en nuestra visita a #tandil entregamos 24 nuevas viviendas con las que ya sumamos 102 casas entregadas en el distrito para que cada vez mas familias puedan tener acceso a un futuro mejor. ademas, recorrimos el barrio parque sans souci donde se preven construir otras mas de 400 viviendas, y la ampliacion de la ""planta depuradora norte"", que va a duplicar su capacidad para brindar un mejor servicio. tambien visitamos la nueva planta de cagnoli, una empresa bonaerense que se recupero de un incendio y proyecta mejorar su capacidad para abastecer el mercado interno y exportar. en la provincia vamos a seguir concretando las obras que garantizan derechos y dignidad y acompanando la produccion y la industria como motor del desarrollo.",406,479,1500,23, 9:45 PM UTC,Kicillofok,Axel Kicillof
253,https://twitter.com/Kicillofok/status/1818753228139381246#m,Axel Kicillof,2024-07-31,False,tambien firmamos un acuerdo entre @minfrapba y la @unicen_oficial para finalizar los trabajos de restauracion edilicia de la sede central del rectorado. obras que el gobierno nacional dejo sin efecto y que vamos a terminar desde la provincia.,23,91,259,1, 8:58 PM UTC,Kicillofok,Axel Kicillof
254,https://twitter.com/Kicillofok/status/1818753223840129455#m,Axel Kicillof,2024-07-31,False,"el problema no es la falta de plata, como nos quieren hacer creer, sino que no la destinan a transformar la realidad de la gente. en la provincia de buenos aires tenemos claro donde hay que invertir los recursos: en educacion, salud, trabajo y vivienda. es lo mas importante que tiene un pueblo, porque significa desarrollo y futuro.",52,146,370,1, 8:58 PM UTC,Kicillofok,Axel Kicillof
